Time,Temperature (°C),Humidity (%),Precipitations (mm),Wind_speeds (km/h),Wind_direction (°),Cloud_cover_mid (%),Pressure (hPa),Soil_moisture_0_7cm (m³/m³)
2024-11-06T11:00,25.03,84.43,2.03,11.21,62.57,48.14,1014.31,0.48
2024-11-06T12:00,26.14,82.43,0.37,11.79,65.71,37.14,1013.24,0.48
2024-11-06T13:00,25.99,80.0,2.41,18.23,59.57,36.14,1012.43,0.5
2024-11-06T14:00,25.64,84.14,2.5,14.74,70.86,36.86,1012.0,0.51
2024-11-06T15:00,24.96,86.0,1.2,13.53,73.43,28.0,1011.54,0.51
2024-11-06T16:00,24.79,85.43,0.59,15.67,73.14,26.86,1011.47,0.5
2024-11-06T17:00,23.86,89.29,0.79,13.5,76.57,40.71,1012.37,0.5
2024-11-06T18:00,23.27,91.43,0.69,11.17,80.14,43.57,1013.13,0.5
2024-11-06T19:00,23.16,92.14,0.27,8.71,81.57,35.43,1013.89,0.5
2024-11-06T20:00,23.11,92.86,0.07,7.79,83.14,32.57,1014.74,0.5
2024-11-06T21:00,22.87,93.43,0.33,8.87,75.57,28.14,1014.86,0.5
2024-11-06T22:00,22.9,93.57,0.14,7.14,85.86,42.29,1014.81,0.5
2024-11-06T23:00,22.69,93.71,0.29,6.9,83.71,42.0,1014.51,0.5
2024-11-07T00:00,22.51,94.0,0.47,6.47,93.0,40.86,1014.07,0.49
2024-11-07T01:00,22.27,94.86,0.74,7.29,112.14,46.71,1013.7,0.49
2024-11-07T02:00,22.11,95.43,0.54,7.31,107.71,47.14,1013.4,0.5
2024-11-07T03:00,22.04,95.43,0.74,8.03,101.86,54.14,1013.23,0.49
2024-11-07T04:00,22.03,95.57,0.43,7.66,104.43,37.14,1012.9,0.49
2024-11-07T05:00,21.94,96.29,0.4,8.9,115.43,56.29,1013.5,0.5
2024-11-07T06:00,21.89,97.14,0.74,7.77,104.0,32.86,1013.97,0.5
2024-11-07T07:00,22.64,93.43,0.83,8.61,94.71,25.71,1014.7,0.5
2024-11-07T08:00,23.6,89.57,0.31,10.41,78.29,45.0,1015.61,0.5
2024-11-07T09:00,24.63,86.43,0.19,12.56,70.86,45.43,1016.0,0.5
2024-11-07T10:00,25.57,82.29,0.34,16.24,67.43,53.57,1015.47,0.49
2024-11-07T11:00,25.47,81.0,0.66,19.1,64.0,36.71,1014.84,0.5
2024-11-07T12:00,26.17,77.29,0.4,21.4,63.0,46.86,1013.91,0.5
2024-11-07T13:00,26.34,78.14,0.91,20.11,63.71,34.43,1012.97,0.5
2024-11-07T14:00,25.66,80.43,0.64,18.89,59.86,45.43,1012.36,0.49
2024-11-07T15:00,24.89,83.0,0.97,18.21,60.57,34.71,1012.16,0.5
2024-11-07T16:00,24.51,85.86,0.3,16.2,68.14,28.86,1012.43,0.5
2024-11-07T17:00,23.84,87.57,0.37,16.23,62.86,35.29,1012.53,0.5
2024-11-07T18:00,23.36,88.57,0.19,14.11,61.43,21.71,1013.0,0.5
2024-11-07T19:00,23.24,90.0,0.3,13.51,62.14,24.29,1013.79,0.5
2024-11-07T20:00,23.14,88.57,0.24,10.79,62.86,25.57,1014.73,0.49
2024-11-07T21:00,23.09,89.0,0.29,11.21,61.29,43.29,1015.29,0.49
2024-11-07T22:00,22.9,89.0,0.26,12.11,55.14,31.86,1015.21,0.49
2024-11-07T23:00,22.79,88.57,0.11,10.34,48.57,36.0,1014.89,0.49
2024-11-08T00:00,22.73,88.29,0.13,10.23,49.71,21.0,1014.76,0.49
2024-11-08T01:00,22.69,88.29,0.03,8.7,50.29,28.57,1014.31,0.49
2024-11-08T02:00,22.47,88.29,0.0,7.69,49.43,23.0,1013.56,0.49
2024-11-08T03:00,22.34,88.14,0.0,7.2,50.29,11.0,1013.04,0.48
2024-11-08T04:00,22.44,86.43,0.0,8.53,42.43,23.0,1013.1,0.48
2024-11-08T05:00,22.24,85.14,0.0,8.13,34.0,24.71,1013.5,0.48
2024-11-08T06:00,21.9,86.14,0.0,6.19,79.86,17.71,1013.89,0.48
2024-11-08T07:00,22.99,79.86,0.0,8.11,44.43,23.0,1014.34,0.48
2024-11-08T08:00,23.87,78.71,0.0,8.79,76.0,34.0,1015.0,0.48
2024-11-08T09:00,24.93,73.86,0.04,13.51,52.71,100.0,1015.21,0.47
2024-11-08T10:00,24.83,73.71,0.0,12.63,58.0,100.0,1015.11,0.47
2024-11-08T11:00,24.86,73.43,0.0,12.6,60.43,100.0,1014.16,0.47
2024-11-08T12:00,25.9,67.86,0.03,13.73,57.29,100.0,1013.4,0.47
2024-11-08T13:00,25.76,70.57,0.0,12.14,74.43,100.0,1012.33,0.47
2024-11-08T14:00,25.67,71.29,0.0,10.71,88.29,100.0,1011.83,0.47
2024-11-08T15:00,25.27,72.86,0.0,10.71,108.86,97.29,1011.59,0.47
2024-11-08T16:00,24.83,74.57,0.0,9.83,110.57,88.43,1011.93,0.47
2024-11-08T17:00,24.43,73.29,0.0,8.9,101.71,83.43,1012.4,0.47
2024-11-08T18:00,23.97,72.29,0.0,7.69,99.0,91.43,1012.64,0.47
2024-11-08T19:00,23.69,72.71,0.0,7.93,106.29,99.14,1013.59,0.47
2024-11-08T20:00,23.69,72.14,0.0,7.66,97.57,87.86,1014.53,0.47
2024-11-08T21:00,23.29,73.43,0.0,8.16,101.29,37.29,1014.8,0.47
2024-11-08T22:00,22.67,76.71,0.0,7.63,97.71,22.86,1014.3,0.46
2024-11-08T23:00,22.29,79.0,0.0,6.49,108.57,11.71,1013.87,0.46
2024-11-09T00:00,21.71,82.71,0.0,6.23,118.86,13.43,1013.1,0.46
2024-11-09T01:00,21.49,83.43,0.0,7.37,131.43,20.71,1012.89,0.46
2024-11-09T02:00,21.29,84.57,0.0,7.07,135.0,26.14,1012.69,0.46
2024-11-09T03:00,21.24,84.86,0.0,7.81,122.86,19.14,1012.47,0.46
2024-11-09T04:00,21.13,84.14,0.0,7.24,123.0,12.14,1012.59,0.46
2024-11-09T05:00,20.8,85.71,0.0,7.61,125.29,8.86,1012.63,0.46
2024-11-09T06:00,20.7,86.43,0.0,7.69,121.14,6.0,1013.13,0.46
2024-11-09T07:00,22.19,79.57,0.0,9.13,119.86,6.43,1013.77,0.46
2024-11-09T08:00,23.27,71.0,0.0,7.61,115.29,20.0,1015.16,0.46
2024-11-09T09:00,24.66,68.0,0.0,9.13,100.29,4.29,1015.19,0.46
2024-11-09T10:00,26.4,62.0,0.0,13.39,73.86,0.0,1014.47,0.45
2024-11-09T11:00,27.56,59.29,0.0,14.77,68.57,0.71,1013.63,0.45
2024-11-09T12:00,27.84,59.14,0.0,14.6,75.14,0.29,1012.56,0.45
2024-11-09T13:00,27.6,61.86,0.0,15.37,79.14,0.0,1011.66,0.44
2024-11-09T14:00,27.51,61.71,0.0,14.87,80.71,0.29,1011.3,0.44
2024-11-09T15:00,26.76,67.0,0.0,15.83,85.71,4.71,1010.96,0.44
2024-11-09T16:00,25.87,70.43,0.0,14.01,90.43,0.0,1011.07,0.44
2024-11-09T17:00,24.86,74.29,0.0,11.07,103.29,1.43,1011.83,0.44
2024-11-09T18:00,23.79,78.71,0.0,10.61,113.14,0.14,1012.4,0.44
2024-11-09T19:00,23.01,82.57,0.0,9.97,124.0,3.0,1013.39,0.44
2024-11-09T20:00,22.99,82.86,0.0,8.71,129.29,13.43,1013.9,0.44
2024-11-09T21:00,22.54,85.14,0.0,8.21,128.29,10.86,1014.2,0.44
2024-11-09T22:00,22.23,86.71,0.0,7.33,133.43,5.29,1014.06,0.44
2024-11-09T23:00,21.86,88.86,0.0,6.14,135.71,4.43,1013.83,0.44
2024-11-10T00:00,21.61,90.29,0.0,5.57,133.57,16.71,1013.39,0.44
2024-11-10T01:00,21.46,90.86,0.0,5.37,130.86,87.71,1013.13,0.44
2024-11-10T02:00,21.54,90.86,0.0,5.11,120.0,96.57,1012.74,0.44
2024-11-10T03:00,21.73,90.71,0.0,4.57,122.29,86.71,1012.31,0.44
2024-11-10T04:00,21.56,91.43,0.0,3.94,120.86,76.43,1012.1,0.44
2024-11-10T05:00,21.44,91.14,0.0,4.41,116.71,89.0,1012.41,0.44
2024-11-10T06:00,21.51,90.86,0.0,5.53,139.71,22.71,1013.23,0.44
2024-11-10T07:00,22.83,85.0,0.0,6.41,127.0,26.14,1013.96,0.44
2024-11-10T08:00,24.31,79.14,0.0,6.19,108.29,9.14,1015.14,0.44
2024-11-10T09:00,25.63,73.86,0.0,6.46,93.14,22.0,1015.57,0.44
2024-11-10T10:00,27.21,66.43,0.0,9.64,66.14,15.29,1015.04,0.43
2024-11-10T11:00,28.33,60.14,0.03,9.7,62.14,2.0,1013.69,0.43
2024-11-10T12:00,28.8,57.86,0.0,10.46,67.71,4.29,1012.37,0.43
2024-11-10T13:00,29.7,55.0,0.0,10.24,60.86,0.43,1011.04,0.43
2024-11-10T14:00,30.04,52.86,0.0,9.0,61.71,3.86,1010.24,0.42
2024-11-10T15:00,30.21,51.43,0.0,8.27,57.57,25.14,1009.87,0.42
2024-11-10T16:00,29.01,57.57,0.0,10.0,67.43,0.71,1009.93,0.42
2024-11-10T17:00,26.37,71.14,0.0,12.93,112.14,0.0,1010.46,0.42
2024-11-10T18:00,24.57,80.43,0.0,14.46,122.14,0.14,1011.21,0.42
2024-11-10T19:00,23.84,82.29,0.0,12.37,123.71,0.0,1012.04,0.42
2024-11-10T20:00,23.57,85.71,0.0,10.44,133.14,0.0,1013.04,0.42
2024-11-10T21:00,23.2,87.86,0.0,8.89,136.29,0.0,1013.51,0.42
2024-11-10T22:00,22.86,89.57,0.0,8.71,133.57,0.0,1013.61,0.42
2024-11-10T23:00,22.53,92.29,0.0,8.01,137.29,0.0,1013.06,0.42
2024-11-11T00:00,22.24,94.71,0.0,6.2,149.71,0.0,1012.47,0.42
2024-11-11T01:00,22.36,94.29,0.0,4.14,170.57,0.0,1011.9,0.42
2024-11-11T02:00,22.14,94.71,0.0,2.01,197.71,0.0,1011.4,0.42
2024-11-11T03:00,21.66,95.71,0.0,2.21,196.0,0.0,1011.1,0.42
2024-11-11T04:00,21.21,96.71,0.0,2.96,212.43,0.0,1011.1,0.42
2024-11-11T05:00,20.74,97.14,0.0,3.47,213.71,0.0,1011.6,0.42
2024-11-11T06:00,20.83,96.29,0.0,2.64,212.14,0.0,1012.1,0.42
2024-11-11T07:00,22.29,91.86,0.0,2.64,206.86,0.0,1012.5,0.42
2024-11-11T08:00,24.3,83.57,0.0,3.29,184.0,0.0,1012.83,0.42
2024-11-11T09:00,26.24,73.71,0.0,4.24,166.86,0.0,1012.93,0.42
2024-11-11T10:00,27.67,68.14,0.0,2.1,160.0,0.0,1012.39,0.42
2024-11-11T11:00,28.71,65.71,0.0,4.7,135.71,6.0,1011.33,0.41
2024-11-11T12:00,29.71,62.43,0.01,6.04,61.43,23.86,1010.31,0.41
2024-11-11T13:00,30.04,60.71,0.17,6.2,31.43,13.14,1009.33,0.41
2024-11-11T14:00,30.17,59.57,0.17,7.06,97.57,22.86,1008.7,0.41
2024-11-11T15:00,29.57,61.0,0.13,8.04,70.57,23.14,1008.57,0.41
2024-11-11T16:00,28.77,64.71,0.04,7.5,72.86,21.86,1008.43,0.41
2024-11-11T17:00,27.36,75.71,0.01,5.86,103.29,17.0,1008.97,0.41
2024-11-11T18:00,25.97,80.71,0.0,8.51,130.43,7.57,1009.83,0.41
2024-11-11T19:00,25.23,84.14,0.0,8.31,153.14,0.71,1010.24,0.41
2024-11-11T20:00,24.94,85.14,0.0,4.46,141.43,4.0,1011.03,0.4
2024-11-11T21:00,24.76,86.57,0.0,2.96,143.14,6.86,1011.33,0.4
2024-11-11T22:00,24.1,88.57,0.0,3.56,206.71,2.14,1011.03,0.4
2024-11-11T23:00,24.1,88.14,0.0,1.76,164.57,4.29,1010.54,0.4
2024-11-12T00:00,23.06,94.43,0.0,3.34,219.71,2.0,1009.63,0.4
2024-11-12T01:00,22.99,94.0,0.0,4.14,213.0,1.71,1008.79,0.4
2024-11-12T02:00,22.43,95.57,0.0,4.2,265.0,12.86,1008.97,0.4
2024-11-12T03:00,22.44,94.43,0.0,6.6,233.0,0.0,1008.57,0.4
2024-11-12T04:00,22.19,94.0,0.0,6.0,228.29,0.0,1008.1,0.4
2024-11-12T05:00,22.04,93.14,0.0,5.16,254.0,0.14,1008.8,0.4
2024-11-12T06:00,22.3,92.0,0.0,5.63,250.14,0.0,1009.59,0.41
2024-11-12T07:00,23.9,86.0,0.0,7.03,238.71,0.57,1010.01,0.41
2024-11-12T08:00,25.94,79.14,0.11,7.04,254.86,61.43,1010.71,0.4
2024-11-12T09:00,26.46,79.14,0.31,8.2,261.0,52.14,1011.01,0.41
2024-11-12T10:00,28.19,73.43,0.0,7.93,257.86,76.0,1010.63,0.4
2024-11-12T11:00,28.2,73.29,0.53,10.13,311.0,65.57,1009.49,0.41
2024-11-12T12:00,27.94,76.86,1.46,10.06,280.14,77.71,1008.76,0.42
2024-11-12T13:00,27.14,81.0,4.2,5.74,209.29,88.14,1007.86,0.47
2024-11-12T14:00,27.53,78.57,0.37,6.7,236.71,78.14,1006.77,0.47
2024-11-12T15:00,27.51,78.86,0.31,4.23,246.71,70.0,1006.33,0.47
2024-11-12T16:00,27.0,79.86,1.97,4.3,249.29,65.43,1006.6,0.49
2024-11-12T17:00,25.27,89.86,2.76,4.97,134.86,83.71,1007.67,0.49
2024-11-12T18:00,24.66,93.86,1.93,3.8,113.57,78.0,1008.3,0.49
2024-11-12T19:00,24.47,95.0,1.36,2.6,106.0,80.43,1009.3,0.49
2024-11-12T20:00,24.67,93.57,0.16,3.64,130.14,25.14,1009.43,0.43
2024-11-12T21:00,24.44,95.43,0.07,2.04,95.43,21.29,1009.99,0.43
2024-11-12T22:00,24.13,96.71,0.4,3.14,91.86,40.29,1010.07,0.43
2024-11-12T23:00,23.86,96.57,0.34,4.39,84.14,42.29,1010.09,0.43
2024-11-13T00:00,23.71,96.43,0.19,3.99,75.0,36.14,1010.09,0.44
2024-11-13T01:00,23.64,96.14,0.04,5.37,102.71,20.29,1009.51,0.44
2024-11-13T02:00,23.39,97.57,0.01,8.34,82.71,14.71,1009.29,0.43
2024-11-13T03:00,23.26,97.57,0.01,8.04,78.14,11.43,1009.19,0.43
2024-11-13T04:00,23.14,97.29,0.03,6.79,75.29,4.43,1009.24,0.43
2024-11-13T05:00,23.13,96.86,0.04,4.9,64.43,5.57,1009.64,0.43
2024-11-13T06:00,23.07,97.14,0.01,3.69,54.14,3.43,1010.29,0.43
2024-11-13T07:00,23.71,94.57,0.0,5.53,53.57,2.57,1010.99,0.43
2024-11-13T08:00,25.29,87.29,0.16,10.07,77.29,12.29,1011.67,0.43
2024-11-13T09:00,26.03,83.29,0.27,10.89,86.0,12.29,1012.01,0.43
2024-11-13T10:00,27.33,79.0,0.3,12.07,90.29,30.86,1011.54,0.43
2024-11-13T11:00,28.1,77.57,0.24,11.83,90.86,12.71,1010.83,0.43
2024-11-13T12:00,28.89,72.86,0.0,11.64,94.14,13.0,1009.96,0.43
2024-11-13T13:00,28.29,72.29,0.2,13.2,93.14,41.57,1009.16,0.43
2024-11-13T14:00,28.06,74.14,0.24,14.93,88.57,20.43,1008.3,0.43
2024-11-13T15:00,27.79,75.71,0.09,14.86,81.71,18.57,1007.93,0.43
2024-11-13T16:00,27.09,78.86,0.36,14.6,81.57,20.14,1008.14,0.43
2024-11-13T17:00,25.99,82.29,0.11,12.0,86.29,37.0,1008.77,0.43
2024-11-13T18:00,25.09,88.29,0.1,11.67,97.0,36.86,1009.53,0.43
2024-11-13T19:00,24.53,91.71,0.03,10.77,105.57,18.43,1010.44,0.43
2024-11-13T20:00,24.19,93.43,0.0,7.13,101.29,12.14,1011.61,0.42
2024-11-13T21:00,24.03,94.43,0.03,6.24,111.0,5.43,1011.9,0.42
2024-11-13T22:00,23.67,95.71,0.03,6.74,113.71,5.29,1011.81,0.42
2024-11-13T23:00,23.46,96.43,0.03,6.9,116.29,6.0,1011.91,0.42
2024-11-14T00:00,23.44,96.29,0.1,7.06,114.43,4.29,1011.59,0.42
2024-11-14T01:00,23.34,96.86,0.04,4.99,112.14,4.57,1011.07,0.42
2024-11-14T02:00,23.21,97.57,0.03,3.77,124.71,2.57,1010.47,0.42
2024-11-14T03:00,23.13,97.71,0.03,3.49,143.29,1.57,1010.26,0.42
2024-11-14T04:00,23.09,98.14,0.0,3.37,152.0,0.71,1010.17,0.42
2024-11-14T05:00,23.01,98.0,0.0,2.51,147.86,0.0,1010.43,0.42
2024-11-14T06:00,23.09,98.0,0.0,2.97,93.43,0.0,1011.13,0.42
2024-11-14T07:00,24.06,93.29,0.0,6.61,89.0,0.0,1011.96,0.42
2024-11-14T08:00,25.5,84.86,0.09,9.94,84.86,0.0,1012.9,0.42
2024-11-14T09:00,26.69,78.71,0.11,10.59,81.0,2.0,1013.04,0.42
2024-11-14T10:00,27.56,74.57,0.14,11.04,84.86,12.57,1012.61,0.42
2024-11-14T11:00,28.43,70.86,0.27,12.29,84.57,24.29,1011.64,0.42
2024-11-14T12:00,28.86,69.0,0.34,13.27,80.86,14.57,1010.64,0.42
2024-11-14T13:00,29.14,67.57,0.26,13.17,82.86,8.43,1009.53,0.42
2024-11-14T14:00,29.26,66.86,0.14,13.31,81.86,6.71,1008.49,0.42
2024-11-14T15:00,28.86,68.43,0.04,13.63,84.0,10.57,1008.19,0.41
2024-11-14T16:00,27.73,74.43,0.0,14.9,95.86,10.57,1008.5,0.41
2024-11-14T17:00,26.4,80.43,0.0,12.91,105.57,9.43,1009.11,0.41
2024-11-14T18:00,25.21,86.0,0.0,12.06,113.57,6.43,1009.73,0.41
2024-11-14T19:00,24.36,90.86,0.0,10.86,119.0,3.29,1010.74,0.41
2024-11-14T20:00,24.2,93.14,0.0,10.61,112.57,1.57,1011.41,0.41
2024-11-14T21:00,23.64,96.71,0.0,6.73,120.43,0.43,1012.21,0.41
2024-11-14T22:00,23.29,98.29,0.0,5.11,122.43,0.0,1011.97,0.41
2024-11-14T23:00,22.93,99.0,0.0,2.59,128.29,0.0,1011.89,0.41
2024-11-15T00:00,22.73,99.14,0.0,2.44,141.0,0.0,1011.43,0.41
2024-11-15T01:00,22.51,99.14,0.0,1.7,135.29,0.0,1011.26,0.41
2024-11-15T02:00,22.7,98.29,0.0,2.23,108.71,0.0,1010.9,0.41
2024-11-15T03:00,22.84,96.86,0.01,3.11,67.14,0.0,1010.43,0.41
2024-11-15T04:00,22.59,97.14,0.03,3.54,78.71,0.0,1010.23,0.41
2024-11-15T05:00,21.94,99.0,0.03,2.47,68.14,0.0,1010.66,0.41
2024-11-15T06:00,21.84,99.0,0.0,2.49,98.0,0.0,1011.3,0.41
2024-11-15T07:00,22.57,95.71,0.0,3.16,73.57,0.0,1012.0,0.41
2024-11-15T08:00,24.56,85.29,0.0,4.4,106.86,0.0,1013.33,0.41
2024-11-15T09:00,26.04,77.43,0.0,4.56,105.29,0.0,1013.03,0.41
2024-11-15T10:00,27.41,70.0,0.0,6.3,95.0,0.0,1012.26,0.41
2024-11-15T11:00,28.5,65.57,0.0,5.06,93.86,0.0,1011.3,0.4
2024-11-15T12:00,29.3,62.29,0.0,5.17,94.43,0.0,1009.94,0.4
2024-11-15T13:00,29.71,61.0,0.0,5.43,100.43,0.0,1008.96,0.4
2024-11-15T14:00,29.94,60.29,0.0,6.3,105.57,0.0,1008.24,0.39
2024-11-15T15:00,29.71,60.0,0.0,7.4,106.29,0.0,1007.91,0.39
2024-11-15T16:00,29.01,62.57,0.0,8.33,110.14,0.0,1007.86,0.39
2024-11-15T17:00,27.16,74.29,0.0,6.89,121.57,0.0,1007.97,0.39
2024-11-15T18:00,25.33,82.29,0.0,8.23,129.86,0.0,1008.74,0.39
2024-11-15T19:00,24.33,86.14,0.0,8.6,126.43,0.0,1009.73,0.39
2024-11-15T20:00,24.33,91.57,0.0,8.2,113.43,0.0,1010.76,0.39
2024-11-15T21:00,23.8,94.29,0.0,8.54,118.29,0.0,1011.23,0.39
2024-11-15T22:00,23.34,95.43,0.0,8.17,125.43,0.0,1011.49,0.39
2024-11-15T23:00,22.9,96.86,0.0,6.44,132.57,0.0,1011.5,0.39
2024-11-16T00:00,22.61,97.0,0.0,4.81,144.43,0.0,1011.61,0.39
2024-11-16T01:00,22.33,96.86,0.0,3.34,163.14,0.0,1010.93,0.39
2024-11-16T02:00,21.84,98.86,0.0,2.69,172.0,0.0,1010.43,0.39
2024-11-16T03:00,21.9,98.86,0.0,3.67,162.43,0.0,1010.13,0.39
2024-11-16T04:00,21.9,98.14,0.0,3.61,155.43,0.0,1010.29,0.39
2024-11-16T05:00,21.96,97.29,0.0,3.24,162.14,0.0,1010.67,0.39
2024-11-16T06:00,21.86,97.43,0.0,1.69,200.29,0.0,1011.27,0.39
2024-11-16T07:00,22.71,96.43,0.0,1.53,216.86,0.0,1012.17,0.39
2024-11-16T08:00,24.79,85.57,0.03,1.83,109.29,0.0,1012.94,0.4
2024-11-16T09:00,26.23,77.0,0.03,3.47,99.29,0.0,1012.77,0.39
2024-11-16T10:00,27.46,70.29,0.0,3.99,104.14,0.0,1012.5,0.39
2024-11-16T11:00,28.56,66.71,0.0,5.01,99.14,0.0,1011.56,0.39
2024-11-16T12:00,29.31,64.43,0.0,6.6,99.14,0.0,1010.5,0.39
2024-11-16T13:00,29.9,63.14,0.0,8.74,101.14,0.0,1009.47,0.38
2024-11-16T14:00,30.11,61.14,0.0,11.39,91.57,0.29,1008.73,0.38
2024-11-16T15:00,29.81,60.71,0.0,14.11,88.29,0.0,1008.33,0.38
2024-11-16T16:00,27.56,71.57,0.0,17.51,90.71,0.0,1008.83,0.38
2024-11-16T17:00,25.99,77.71,0.0,14.6,94.43,0.14,1009.34,0.38
2024-11-16T18:00,24.89,84.86,0.0,13.57,96.57,0.0,1009.84,0.38
2024-11-16T19:00,24.09,90.43,0.0,11.64,106.29,0.0,1010.69,0.38
2024-11-16T20:00,24.06,92.14,0.0,10.06,109.71,0.0,1011.41,0.38
2024-11-16T21:00,23.53,94.57,0.0,7.86,107.71,0.0,1011.77,0.38
2024-11-16T22:00,23.03,96.29,0.0,5.56,107.29,0.0,1011.77,0.38
2024-11-16T23:00,22.73,96.86,0.03,4.06,118.0,0.0,1011.49,0.38
2024-11-17T00:00,22.51,97.57,0.0,3.59,120.57,0.0,1011.27,0.38
2024-11-17T01:00,22.24,97.57,0.0,2.46,135.29,0.0,1010.84,0.38
2024-11-17T02:00,22.13,98.29,0.0,2.16,107.57,0.0,1010.43,0.38
2024-11-17T03:00,22.5,98.0,0.03,3.11,93.29,0.71,1009.93,0.38
2024-11-17T04:00,22.47,97.0,0.03,3.17,91.57,1.14,1009.86,0.38
2024-11-17T05:00,22.34,98.0,0.0,2.57,99.14,1.86,1010.34,0.38
2024-11-17T06:00,22.44,96.71,0.03,3.39,132.0,0.29,1011.06,0.38
2024-11-17T07:00,23.21,92.29,0.0,6.09,85.43,0.0,1012.13,0.38
2024-11-17T08:00,24.87,84.0,0.1,10.6,73.43,0.29,1012.61,0.38
2024-11-17T09:00,26.21,75.57,0.1,12.23,64.57,2.86,1013.0,0.38
2024-11-17T10:00,27.47,68.86,0.16,14.5,58.0,6.71,1012.99,0.38
2024-11-17T11:00,28.69,61.0,0.17,14.87,57.86,0.57,1011.97,0.38
2024-11-17T12:00,29.44,55.86,0.0,15.06,59.57,0.0,1010.84,0.37
2024-11-17T13:00,29.7,54.14,0.0,14.64,58.0,0.0,1010.04,0.37
2024-11-17T14:00,29.71,53.0,0.0,14.51,60.86,0.0,1009.23,0.37
2024-11-17T15:00,29.31,53.14,0.0,14.41,62.43,0.0,1009.04,0.37
2024-11-17T16:00,28.3,57.71,0.0,13.24,65.57,0.0,1008.99,0.36
2024-11-17T17:00,26.51,66.86,0.0,9.21,81.43,0.0,1009.69,0.36
2024-11-17T18:00,24.96,75.29,0.0,8.14,104.14,0.0,1010.29,0.36
2024-11-17T19:00,24.01,83.29,0.0,9.07,115.29,0.0,1011.19,0.36
2024-11-17T20:00,23.91,79.57,0.0,8.2,112.57,0.14,1012.19,0.36
2024-11-17T21:00,23.5,82.71,0.0,7.87,111.86,0.14,1012.67,0.36
2024-11-17T22:00,23.19,85.0,0.0,6.31,110.57,1.14,1012.67,0.36
2024-11-17T23:00,22.87,86.86,0.0,6.07,111.29,3.0,1012.76,0.36
2024-11-18T00:00,23.09,87.0,0.0,5.64,106.0,7.14,1012.66,0.36
2024-11-18T01:00,23.24,86.43,0.0,5.4,82.57,8.71,1012.2,0.36
2024-11-18T02:00,22.93,88.57,0.03,5.79,93.29,11.14,1011.7,0.36
2024-11-18T03:00,22.67,90.86,0.0,6.17,105.71,8.29,1011.11,0.36
2024-11-18T04:00,22.63,91.57,0.0,7.03,99.43,10.14,1010.84,0.36
2024-11-18T05:00,22.6,91.14,0.0,6.66,105.14,4.57,1011.21,0.36
2024-11-18T06:00,22.5,91.29,0.0,6.01,104.57,4.0,1011.8,0.36
2024-11-18T07:00,23.36,87.14,0.0,6.76,106.43,6.14,1012.4,0.36
2024-11-18T08:00,25.03,81.43,0.1,12.76,57.29,11.43,1013.03,0.36
2024-11-18T09:00,26.4,74.57,0.07,17.1,63.14,17.57,1013.39,0.36
2024-11-18T10:00,27.04,72.57,0.36,17.56,66.86,25.86,1013.14,0.36
2024-11-18T11:00,27.87,68.71,0.16,15.66,68.57,11.14,1012.27,0.36
2024-11-18T12:00,28.61,66.0,0.33,16.27,69.29,15.71,1011.37,0.36
2024-11-18T13:00,28.7,64.29,0.1,17.91,70.43,14.14,1010.57,0.36
2024-11-18T14:00,28.81,64.57,0.11,18.2,67.29,21.43,1010.03,0.36
2024-11-18T15:00,28.07,67.86,0.07,19.29,64.14,14.71,1009.53,0.36
2024-11-18T16:00,27.3,70.71,0.06,17.17,68.86,9.29,1009.63,0.36
2024-11-18T17:00,25.91,78.14,0.17,13.5,78.57,16.43,1009.97,0.36
2024-11-18T18:00,24.9,83.86,0.09,11.09,85.29,8.14,1010.53,0.36
2024-11-18T19:00,24.17,88.29,0.03,9.67,85.14,4.86,1011.29,0.36
2024-11-18T20:00,23.89,91.14,0.0,6.67,112.57,2.57,1012.29,0.36
2024-11-18T21:00,23.89,90.86,0.03,6.81,103.86,5.86,1012.71,0.36
2024-11-18T22:00,24.09,89.71,0.03,7.24,93.0,5.71,1012.49,0.36
2024-11-18T23:00,24.09,90.57,0.06,8.23,97.14,5.29,1012.84,0.36
2024-11-19T00:00,23.8,92.14,0.04,9.13,86.86,7.71,1012.69,0.36
2024-11-19T01:00,23.47,94.0,0.03,8.53,88.14,9.29,1012.46,0.36
2024-11-19T02:00,23.64,92.43,0.09,9.59,81.43,5.57,1011.91,0.37
2024-11-19T03:00,23.47,92.29,0.03,8.91,73.86,9.86,1011.47,0.37
2024-11-19T04:00,23.23,93.14,0.03,7.14,84.29,12.57,1011.41,0.37
2024-11-19T05:00,23.26,92.14,0.03,7.91,93.29,5.86,1011.69,0.37
2024-11-19T06:00,23.34,90.86,0.06,8.06,82.57,5.43,1012.16,0.37
2024-11-19T07:00,23.7,89.57,0.09,8.76,80.57,7.71,1012.9,0.37
2024-11-19T08:00,25.14,84.14,0.14,13.1,61.0,5.86,1013.24,0.37
2024-11-19T09:00,26.2,78.71,0.14,16.19,59.43,11.29,1013.84,0.37
2024-11-19T10:00,26.86,77.0,0.13,18.69,56.86,11.43,1013.73,0.37
2024-11-19T11:00,27.66,72.57,0.03,17.44,57.0,14.14,1013.13,0.36
2024-11-19T12:00,27.9,72.71,0.29,18.13,63.43,15.14,1012.64,0.36
2024-11-19T13:00,26.71,78.0,1.07,17.34,77.57,50.43,1011.97,0.37
2024-11-19T14:00,26.89,75.86,0.21,15.77,78.57,30.14,1011.17,0.37
