ten_ho,ngay,gio,H_tl,H_dbt,H_c,Q_ve,Sigma_Qx,Q_xt,Q_xm,N_cxs,N_cxm
Sông Tranh 2,2025-09-21,03:00,148.38,175.0,140.0,140.95,203.73,5.73,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,04:00,148.35,175.0,140.0,109.28,203.73,5.73,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,05:00,148.32,175.0,140.0,93.76,187.93,5.73,182.2,0.0,0.0
Sông Tranh 2,2025-09-21,06:00,148.29,175.0,140.0,91.28,185.73,5.73,180.0,0.0,0.0
Sông Tranh 2,2025-09-21,07:00,148.29,175.0,140.0,151.23,151.23,5.73,145.5,0.0,0.0
Sông Tranh 2,2025-09-21,08:00,148.34,175.0,140.0,170.45,13.23,5.73,7.5,0.0,0.0
Sông Tranh 2,2025-09-21,09:00,148.37,175.0,140.0,100.17,5.73,5.73,0.0,0.0,0.0
Sông Tranh 2,2025-09-21,10:00,148.41,175.0,140.0,131.56,5.73,5.73,0.0,0.0,0.0
Sông Tranh 2,2025-09-21,11:00,148.45,175.0,140.0,131.57,5.73,5.73,0.0,0.0,0.0
Sông Tranh 2,2025-09-21,12:00,148.48,175.0,140.0,99.9,5.73,5.73,0.0,0.0,0.0
Sông Tranh 2,2025-09-21,13:00,148.52,175.0,140.0,131.57,5.74,5.74,0.0,0.0,0.0
Sông Tranh 2,2025-09-21,14:00,148.54,175.0,140.0,131.57,5.74,5.74,0.0,0.0,0.0
Sông Tranh 2,2025-09-21,15:00,148.56,175.0,140.0,147.72,84.94,5.74,79.2,0.0,0.0
Sông Tranh 2,2025-09-21,16:00,148.54,175.0,140.0,140.96,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,17:00,148.56,175.0,140.0,235.13,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,18:00,148.57,175.0,140.0,235.41,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,19:00,148.57,175.0,140.0,203.74,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,20:00,148.58,175.0,140.0,235.13,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,21:00,148.57,175.0,140.0,172.35,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,22:00,148.58,175.0,140.0,235.13,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-21,23:00,148.6,175.0,140.0,266.52,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,00:00,148.61,175.0,140.0,218.0,203.74,5.74,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,01:00,148.62,175.0,140.0,133.13,101.74,5.74,96.0,0.0,0.0
Sông Tranh 2,2025-09-22,02:00,148.65,175.0,140.0,190.19,95.74,5.74,90.0,0.0,0.0
Sông Tranh 2,2025-09-22,03:00,148.67,175.0,140.0,158.52,95.75,5.75,90.0,0.0,0.0
Sông Tranh 2,2025-09-22,04:00,148.68,175.0,140.0,127.13,95.75,5.75,90.0,0.0,0.0
Sông Tranh 2,2025-09-22,05:00,148.7,175.0,140.0,158.8,95.75,5.75,90.0,0.0,0.0
Sông Tranh 2,2025-09-22,06:00,148.71,175.0,140.0,127.14,95.75,5.75,90.0,0.0,0.0
Sông Tranh 2,2025-09-22,07:00,148.73,175.0,140.0,158.8,95.75,5.75,90.0,0.0,0.0
Sông Tranh 2,2025-09-22,08:00,148.77,175.0,140.0,165.93,40.1,5.75,34.35,0.0,0.0
Sông Tranh 2,2025-09-22,09:00,148.77,175.0,140.0,158.75,158.75,5.75,153.0,0.0,0.0
Sông Tranh 2,2025-09-22,10:00,148.81,175.0,140.0,131.59,5.75,5.75,0.0,0.0,0.0
Sông Tranh 2,2025-09-22,11:00,148.86,175.0,140.0,162.98,5.75,5.75,0.0,0.0,0.0
Sông Tranh 2,2025-09-22,12:00,148.9,175.0,140.0,131.59,5.76,5.76,0.0,0.0,0.0
Sông Tranh 2,2025-09-22,13:00,148.93,175.0,140.0,99.93,5.76,5.76,0.0,0.0,0.0
Sông Tranh 2,2025-09-22,14:00,148.95,175.0,140.0,68.82,5.76,5.76,0.0,0.0,0.0
Sông Tranh 2,2025-09-22,15:00,148.95,175.0,140.0,84.96,84.96,5.76,79.2,0.0,0.0
Sông Tranh 2,2025-09-22,16:00,148.93,175.0,140.0,140.7,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,17:00,148.92,175.0,140.0,172.37,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,18:00,148.9,175.0,140.0,140.98,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,19:00,148.87,175.0,140.0,109.31,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,20:00,148.85,175.0,140.0,140.98,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,21:00,148.84,175.0,140.0,172.09,203.75,5.75,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,22:00,148.86,175.0,140.0,266.81,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-22,23:00,148.89,175.0,140.0,297.92,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-23,00:00,148.93,175.0,140.0,329.59,203.76,5.76,198.0,0.0,0.0
Sông Tranh 2,2025-09-23,01:00,148.97,175.0,140.0,322.09,196.26,5.76,190.5,0.0,0.0
Sông Tranh 2,2025-09-23,02:00,148.98,175.0,140.0,217.43,185.76,5.76,180.0,0.0,0.0
Sông Tranh 2,2025-09-23,03:00,149.01,175.0,140.0,197.43,103.26,5.76,97.5,0.0,0.0
Sông Tranh 2,2025-09-23,04:00,149.04,175.0,140.0,190.21,95.76,5.76,90.0,0.0,0.0
Sông Tranh 2,2025-09-23,05:00,149.06,175.0,140.0,158.82,95.77,5.77,90.0,0.0,0.0
Sông Tranh 2,2025-09-23,07:00,149.12,175.0,140.0,190.21,95.77,5.77,90.0,0.0,0.0
Sông Tranh 2,2025-09-23,08:00,149.14,175.0,140.0,175.03,111.97,5.77,106.2,0.0,0.0
Sông Tranh 2,2025-09-23,09:00,149.17,175.0,140.0,160.99,66.82,5.77,61.05,0.0,0.0
Sông Tranh 2,2025-09-23,10:00,149.21,175.0,140.0,131.61,5.77,5.77,0.0,0.0,0.0
Sông Tranh 2,2025-09-23,11:00,149.25,175.0,140.0,131.61,5.78,5.78,0.0,0.0,0.0
Sông Tranh 2,2025-09-23,12:00,149.29,175.0,140.0,131.61,5.78,5.78,0.0,0.0,0.0
Sông Tranh 2,2025-09-23,13:00,149.32,175.0,140.0,100.22,5.78,5.78,0.0,0.0,0.0
Sông Tranh 2,2025-09-23,14:00,149.37,175.0,140.0,163.0,5.78,5.78,0.0,0.0,0.0
Sông Tranh 2,2025-09-23,15:00,149.39,175.0,140.0,134.17,71.11,5.78,65.33,0.0,0.0
Sông Tranh 2,2025-09-23,16:00,149.38,175.0,140.0,170.12,201.78,5.78,196.0,0.0,0.0
Sông Tranh 2,2025-09-23,17:00,149.36,175.0,140.0,139.0,201.78,5.78,196.0,0.0,0.0
Sông Tranh 2,2025-09-23,18:00,149.33,175.0,140.0,107.34,201.78,5.78,196.0,0.0,0.0
Sông Tranh 2,2025-09-23,19:00,149.3,175.0,140.0,107.61,201.78,5.78,196.0,0.0,0.0
Sông Tranh 2,2025-09-23,20:00,149.27,175.0,140.0,107.33,201.78,5.78,196.0,0.0,0.0
Sông Tranh 2,2025-09-23,21:00,149.23,175.0,140.0,75.94,201.78,5.78,196.0,0.0,0.0
Sông Tranh 2,2025-09-23,22:00,149.2,175.0,140.0,107.33,201.77,5.77,196.0,0.0,0.0
Sông Tranh 2,2025-09-23,23:00,149.16,175.0,140.0,75.94,201.77,5.77,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,00:00,149.12,175.0,140.0,75.94,201.77,5.77,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,01:00,149.11,175.0,140.0,170.38,201.77,5.77,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,02:00,149.09,175.0,140.0,143.47,175.14,5.77,169.37,0.0,0.0
Sông Tranh 2,2025-09-24,03:00,149.07,175.0,140.0,32.99,95.77,5.77,90.0,0.0,0.0
Sông Tranh 2,2025-09-24,04:00,149.09,175.0,140.0,77.55,14.77,5.77,9.0,0.0,0.0
Sông Tranh 2,2025-09-24,05:00,149.13,175.0,140.0,131.6,5.77,5.77,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,06:00,149.16,175.0,140.0,100.22,5.77,5.77,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,07:00,149.2,175.0,140.0,131.61,5.77,5.77,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,08:00,149.25,175.0,140.0,163.0,5.78,5.78,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,09:00,149.29,175.0,140.0,131.55,5.71,5.71,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,10:00,149.32,175.0,140.0,100.16,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,11:00,149.35,175.0,140.0,100.16,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,12:00,149.38,175.0,140.0,99.89,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,13:00,149.41,175.0,140.0,100.17,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,14:00,149.44,175.0,140.0,100.17,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,15:00,149.47,175.0,140.0,100.17,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-24,16:00,149.44,175.0,140.0,84.41,178.85,5.72,173.13,0.0,0.0
Sông Tranh 2,2025-09-24,17:00,149.41,175.0,140.0,107.28,201.72,5.72,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,18:00,149.39,175.0,140.0,138.94,201.72,5.72,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,19:00,149.36,175.0,140.0,107.28,201.72,5.72,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,20:00,149.33,175.0,140.0,107.27,201.72,5.72,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,21:00,149.29,175.0,140.0,75.88,201.72,5.72,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,22:00,149.26,175.0,140.0,107.55,201.71,5.71,196.0,0.0,0.0
Sông Tranh 2,2025-09-24,23:00,149.22,175.0,140.0,74.81,200.64,5.71,194.93,0.0,0.0
Sông Tranh 2,2025-09-25,00:00,149.2,175.0,140.0,122.66,185.71,5.71,180.0,0.0,0.0
Sông Tranh 2,2025-09-25,01:00,149.17,175.0,140.0,91.27,185.71,5.71,180.0,0.0,0.0
Sông Tranh 2,2025-09-25,02:00,149.16,175.0,140.0,119.82,151.21,5.71,145.5,0.0,0.0
Sông Tranh 2,2025-09-25,03:00,149.18,175.0,140.0,158.76,95.71,5.71,90.0,0.0,0.0
Sông Tranh 2,2025-09-25,04:00,149.18,175.0,140.0,95.71,95.71,5.71,90.0,0.0,0.0
Sông Tranh 2,2025-09-25,05:00,149.17,175.0,140.0,64.04,95.71,5.71,90.0,0.0,0.0
Sông Tranh 2,2025-09-25,06:00,149.16,175.0,140.0,64.32,95.71,5.71,90.0,0.0,0.0
Sông Tranh 2,2025-09-25,07:00,149.16,175.0,140.0,95.71,95.71,5.71,90.0,0.0,0.0
Sông Tranh 2,2025-09-25,08:00,149.19,175.0,140.0,109.15,14.71,5.71,9.0,0.0,0.0
Sông Tranh 2,2025-09-25,09:00,149.22,175.0,140.0,100.16,5.71,5.71,0.0,0.0,0.0
Sông Tranh 2,2025-09-25,10:00,149.25,175.0,140.0,99.88,5.71,5.71,0.0,0.0,0.0
Sông Tranh 2,2025-09-25,11:00,149.28,175.0,140.0,100.16,5.71,5.71,0.0,0.0,0.0
Sông Tranh 2,2025-09-25,12:00,149.32,175.0,140.0,131.55,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-25,13:00,149.35,175.0,140.0,100.16,5.72,5.72,0.0,0.0,0.0
Sông Tranh 2,2025-09-25,14:00,149.36,175.0,140.0,100.11,68.72,5.72,63.0,0.0,0.0
Sông Tranh 2,2025-09-25,15:00,149.35,175.0,140.0,122.83,154.22,5.72,148.5,0.0,0.0
Sông Tranh 2,2025-09-25,16:00,149.31,175.0,140.0,65.45,191.29,5.72,185.57,0.0,0.0
Sông Tranh 2,2025-09-25,17:00,149.28,175.0,140.0,107.27,201.72,5.72,196.0,0.0,0.0
Sông Tranh 2,2025-09-25,18:00,149.25,175.0,140.0,107.27,201.71,5.71,196.0,0.0,0.0
Sông Tranh 2,2025-09-25,19:00,149.21,175.0,140.0,75.88,201.71,5.71,196.0,0.0,0.0
Sông Tranh 2,2025-09-25,20:00,149.16,175.0,140.0,44.49,201.71,5.71,196.0,0.0,0.0
Sông Tranh 2,2025-09-25,21:00,149.12,175.0,140.0,75.87,201.71,5.71,196.0,0.0,0.0
Sông Tranh 2,2025-09-25,22:00,149.09,175.0,140.0,107.26,201.71,5.71,196.0,0.0,0.0
Sông Tranh 2,2025-09-25,23:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,00:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,01:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,02:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,03:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,04:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,05:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,06:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,07:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,08:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,09:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,10:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,11:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,12:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,13:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,14:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,15:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,16:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,17:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,18:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,19:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,20:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,21:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,22:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-26,23:00,149.06,175.0,140.0,100.34,194.5,5.7,188.8,0.0,0.0
Sông Tranh 2,2025-09-27,00:00,149.28,175.0,140.0,225.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,01:00,149.34,175.0,140.0,194.61,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,02:00,149.4,175.0,140.0,194.33,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,03:00,149.46,175.0,140.0,194.33,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,04:00,149.52,175.0,140.0,194.62,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,05:00,149.56,175.0,140.0,131.56,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,06:00,149.6,175.0,140.0,131.56,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,07:00,149.65,175.0,140.0,162.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,08:00,149.71,175.0,140.0,194.62,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,09:00,149.74,175.0,140.0,99.91,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,10:00,149.77,175.0,140.0,100.18,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,11:00,149.81,175.0,140.0,131.58,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,12:00,149.87,175.0,140.0,194.36,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,13:00,149.93,175.0,140.0,194.64,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,14:00,149.98,175.0,140.0,162.97,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-27,15:00,150.02,175.0,140.0,173.2,32.17,0.0,32.17,0.0,0.0
Sông Tranh 2,2025-09-27,16:00,150.0,175.0,140.0,126.53,193.0,0.0,193.0,0.0,0.0
Sông Tranh 2,2025-09-27,17:00,150.01,175.0,140.0,234.86,193.0,0.0,193.0,0.0,0.0
Sông Tranh 2,2025-09-27,18:00,150.01,175.0,140.0,198.75,193.0,0.0,193.0,0.0,0.0
Sông Tranh 2,2025-09-27,19:00,150.02,175.0,140.0,234.86,193.0,0.0,193.0,0.0,0.0
Sông Tranh 2,2025-09-27,20:00,150.02,175.0,140.0,234.86,193.0,0.0,193.0,0.0,0.0
Sông Tranh 2,2025-09-27,21:00,150.02,175.0,140.0,198.75,193.0,0.0,193.0,0.0,0.0
Sông Tranh 2,2025-09-27,22:00,150.02,175.0,140.0,174.45,168.7,0.0,168.7,0.0,0.0
Sông Tranh 2,2025-09-27,23:00,150.02,175.0,140.0,171.75,166.0,0.0,166.0,0.0,0.0
Sông Tranh 2,2025-09-28,00:00,150.04,175.0,140.0,196.94,118.97,0.0,118.97,0.0,0.0
Sông Tranh 2,2025-09-28,01:00,150.07,175.0,140.0,237.77,51.18,0.0,51.18,0.0,0.0
Sông Tranh 2,2025-09-28,02:00,150.14,175.0,140.0,258.81,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,03:00,150.2,175.0,140.0,222.71,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,04:00,150.25,175.0,140.0,186.6,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,05:00,150.31,175.0,140.0,222.71,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,06:00,150.38,175.0,140.0,258.83,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,07:00,150.44,175.0,140.0,222.72,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,08:00,150.51,175.0,140.0,258.77,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,09:00,150.57,175.0,140.0,222.66,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,10:00,150.65,175.0,140.0,294.89,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,11:00,150.73,175.0,140.0,294.89,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,12:00,150.83,175.0,140.0,367.4,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,13:00,150.91,175.0,140.0,294.9,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,14:00,151.0,175.0,140.0,331.29,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,15:00,151.08,175.0,140.0,294.91,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,16:00,151.14,175.0,140.0,222.69,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,17:00,151.22,175.0,140.0,294.92,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,18:00,151.29,175.0,140.0,258.81,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,19:00,151.35,175.0,140.0,222.7,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-28,20:00,151.39,175.0,140.0,234.82,84.33,0.0,84.33,0.0,0.0
Sông Tranh 2,2025-09-28,21:00,151.42,175.0,140.0,224.09,110.0,0.0,110.0,0.0,0.0
Sông Tranh 2,2025-09-28,22:00,151.44,175.0,140.0,187.98,110.0,0.0,110.0,0.0,0.0
Sông Tranh 2,2025-09-28,23:00,151.49,175.0,140.0,296.6,110.0,0.0,110.0,0.0,0.0
Sông Tranh 2,2025-09-29,00:00,151.5,175.0,140.0,151.88,110.0,0.0,110.0,0.0,0.0
Sông Tranh 2,2025-09-29,01:00,151.53,175.0,140.0,182.21,67.83,0.0,67.83,0.0,0.0
Sông Tranh 2,2025-09-29,02:00,151.6,175.0,140.0,258.83,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,03:00,151.66,175.0,140.0,222.72,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,04:00,151.71,175.0,140.0,186.61,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,05:00,151.76,175.0,140.0,186.61,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,06:00,151.83,175.0,140.0,258.84,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,07:00,151.89,175.0,140.0,222.73,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,08:00,151.93,175.0,140.0,150.23,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,09:00,152.0,175.0,140.0,258.78,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,10:00,152.03,175.0,140.0,114.34,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,11:00,152.06,175.0,140.0,114.06,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,12:00,152.11,175.0,140.0,186.56,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,13:00,152.16,175.0,140.0,186.57,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,14:00,152.22,175.0,140.0,222.68,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-29,15:00,152.25,175.0,140.0,117.42,3.35,0.0,3.35,0.0,0.0
Sông Tranh 2,2025-09-29,16:00,152.22,175.0,140.0,98.41,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-29,17:00,152.2,175.0,140.0,134.52,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-29,18:00,152.21,175.0,140.0,242.85,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-29,19:00,152.2,175.0,140.0,170.63,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-29,20:00,152.18,175.0,140.0,134.24,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-29,21:00,152.16,175.0,140.0,134.51,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-29,22:00,152.14,175.0,140.0,134.51,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-29,23:00,152.16,175.0,140.0,111.46,33.5,0.0,33.5,0.0,0.0
Sông Tranh 2,2025-09-30,00:00,152.2,175.0,140.0,215.21,64.75,0.0,64.75,0.0,0.0
Sông Tranh 2,2025-09-30,01:00,152.22,175.0,140.0,131.06,53.1,0.0,53.1,0.0,0.0
Sông Tranh 2,2025-09-30,02:00,152.26,175.0,140.0,150.18,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,03:00,152.29,175.0,140.0,114.35,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,04:00,152.31,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,05:00,152.34,175.0,140.0,114.35,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,06:00,152.37,175.0,140.0,147.58,33.5,0.0,33.5,0.0,0.0
Sông Tranh 2,2025-09-30,07:00,152.35,175.0,140.0,134.52,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,08:00,152.34,175.0,140.0,170.63,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,09:00,152.38,175.0,140.0,163.59,13.4,0.0,13.4,0.0,0.0
Sông Tranh 2,2025-09-30,10:00,152.42,175.0,140.0,150.47,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,11:00,152.44,175.0,140.0,77.97,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,12:00,152.47,175.0,140.0,114.36,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,13:00,152.5,175.0,140.0,114.08,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,14:00,152.54,175.0,140.0,150.48,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-09-30,15:00,152.51,175.0,140.0,78.59,181.45,0.0,181.45,0.0,0.0
Sông Tranh 2,2025-09-30,16:00,152.48,175.0,140.0,98.42,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,17:00,152.46,175.0,140.0,134.53,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,18:00,152.44,175.0,140.0,134.25,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,19:00,152.41,175.0,140.0,98.42,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,20:00,152.39,175.0,140.0,134.53,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,21:00,152.36,175.0,140.0,98.2,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-09-30,22:00,152.35,175.0,140.0,77.43,107.08,0.0,107.08,0.0,0.0
Sông Tranh 2,2025-09-30,23:00,152.38,175.0,140.0,114.08,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,00:00,152.41,175.0,140.0,114.36,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,01:00,152.46,175.0,140.0,186.58,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,02:00,152.52,175.0,140.0,222.7,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,03:00,152.55,175.0,140.0,114.09,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,04:00,152.59,175.0,140.0,150.48,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,05:00,152.63,175.0,140.0,150.2,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,06:00,152.66,175.0,140.0,114.37,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,07:00,152.69,175.0,140.0,114.09,0.0,0.0,0.0,0.0,0.0
